series_id,series_name,trust,reject_reason,leverage,reset,underlying_token
S000104868,Corgi CRDO 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,CRDO
S000104869,Corgi GLXY 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,GLXY
S000104870,Corgi ARM 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,ARM
S000104871,Corgi GME 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,GME
S000104872,Corgi EOSE 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,EOSE
S000104873,Corgi MSTR 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,MSTR
S000104874,Corgi CIFR 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,CIFR
S000104876,Corgi BE 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,BE
S000104877,Corgi NVTS 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,NVTS
S000104878,Corgi LRCX 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,LRCX
S000104879,Corgi ONDS 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,ONDS
S000104880,Corgi LRN 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,LRN
S000104881,Corgi TER 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,TER
S000104882,Corgi COHR 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,COHR
S000104883,Corgi UCTT 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,UCTT
S000104885,Corgi LASR 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,LASR
S000104887,Corgi SIMO 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,SIMO
S000104888,Corgi CAMT 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,CAMT
S000104889,Corgi MNST 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,MNST
S000104890,Corgi CRUS 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,CRUS
S000104891,Corgi AMKR 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,AMKR
S000104892,Corgi UMC 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,UMC
S000104893,Corgi AMAT 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,AMAT
S000104895,Corgi MSFT 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,MSFT
S000104896,Corgi ONTO 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,ONTO
S000104897,Corgi KEYS 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,KEYS
S000104898,Corgi RMBS 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,RMBS
S000104899,Corgi AXTI 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,AXTI
S000104900,Corgi TPL 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,TPL
S000104901,Corgi MPWR 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,MPWR
S000104902,Corgi CRCL 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,CRCL
S000104903,Corgi MSI 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,MSI
S000104904,Corgi CART 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,CART
S000104905,Corgi META 2x Daily ETF,Corgi ETF Trust I,never_launched_or_no_filings,2.0,daily,META
S000105073,Defiance Daily Target 2X Long AAOI ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,AAOI
S000105074,Defiance Daily Target 2X Long CRSR ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,CRSR
S000105075,Defiance Daily Target 2X Long FSLY ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,FSLY
S000105077,Defiance Daily Target 2X Long PI ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,PI
S000105078,Defiance Daily Target 2X Long RPID ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,RPID
S000105146,GraniteShares 2x Long AI Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,AI
S000105147,GraniteShares 2x Long HUT Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,HUT
S000105148,GraniteShares 2x Long IOT Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,IOT
S000105149,GraniteShares 2x Long IREN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,IREN
S000105150,GraniteShares 2x Long LITE Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,LITE
S000105151,GraniteShares 2x Long NTAP Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,NTAP
S000105152,GraniteShares 2x Long PATH Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,PATH
S000105154,GraniteShares 2x Long QLYS Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,QLYS
S000105155,GraniteShares 2x Long RKLB Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,RKLB
S000105156,GraniteShares 2x Long SNDK Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,SNDK
S000105157,GraniteShares 2x Long ASTS Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,ASTS
S000105158,GraniteShares 2x Long SOUN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,SOUN
S000105159,GraniteShares 2x Long STX Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,STX
S000105160,GraniteShares 2x Long TDC Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,TDC
S000105161,GraniteShares 2x Short AI Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,AI
S000105162,GraniteShares 2x Short APP Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,APP
S000105163,GraniteShares 2x Short ASTS Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,ASTS
S000105164,GraniteShares 2x Short BB Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,BB
S000105165,GraniteShares 2x Short BMNR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,BMNR
S000105166,GraniteShares 2x Short BTDR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,BTDR
S000105167,GraniteShares 2x Short CRSR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,CRSR
S000105168,GraniteShares 2x Long BB Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,BB
S000105169,GraniteShares 2x Short DBX Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,DBX
S000105170,GraniteShares 2x Short ETN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,ETN
S000105171,GraniteShares 2x Short FIVN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,FIVN
S000105172,GraniteShares 2x Short HUT Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,HUT
S000105173,GraniteShares 2x Short IOT Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,IOT
S000105174,GraniteShares 2x Short IREN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,IREN
S000105175,GraniteShares 2x Short LITE Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,LITE
S000105176,GraniteShares 2x Short NTAP Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,NTAP
S000105177,GraniteShares 2x Short PATH Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,PATH
S000105179,GraniteShares 2x Long BMNR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,BMNR
S000105180,GraniteShares 2x Short QLYS Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,QLYS
S000105181,GraniteShares 2x Short RKLB Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,RKLB
S000105182,GraniteShares 2x Short SNDK Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,SNDK
S000105183,GraniteShares 2x Short SOUN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,SOUN
S000105184,GraniteShares 2x Short STX Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,STX
S000105185,GraniteShares 2x Short TDC Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,TDC
S000105186,GraniteShares 2x Long BTDR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,BTDR
S000105187,GraniteShares 2x Long CRSR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,CRSR
S000105188,GraniteShares 2x Long DBX Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,DBX
S000105189,GraniteShares 2x Long ETN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,ETN
S000105190,GraniteShares 2x Long FIVN Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,FIVN
S000105658,Defiance 2X Daily Short Taiwan ETF,Tidal Trust II,never_launched_or_no_filings,-2.0,daily,Taiwan
S000105889,T-REX 2X LONG VSAT DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,VSAT
S000105890,T-REX 2X LONG VIAV DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,VIAV
S000105891,T-REX 2X LONG TSEM DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,TSEM
S000105892,T-REX 2X LONG TER DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,TER
S000105893,T-REX 2X LONG JBL DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,JBL
S000105894,T-REX 2X LONG FSLY DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,FSLY
S000105895,T-REX 2X LONG DOCN DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,DOCN
S000105896,T-REX 2X LONG CIEN DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,CIEN
S000105897,T-REX 2X LONG AKAM DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,AKAM
S000105956,T-REX 2X LONG XOVR DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,XOVR
S000105957,T-REX 2X LONG ROBO DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,ROBO
S000105958,T-REX 2X LONG KOID DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,KOID
S000105959,T-REX 2X LONG EUAD DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,EUAD
S000105960,T-REX 2X LONG DRNZ DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,DRNZ
S000105961,T-REX 2X LONG DRAM DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,DRAM
S000105969,Defiance Daily Target 2X Long FLNC ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,FLNC
S000105970,Defiance Daily Target 2X Long KRMN ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,KRMN
S000105971,Defiance Daily Target 2X Long MTSI ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,MTSI
S000106092,Defiance Daily Target 2X Long LWLG ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,LWLG
S000106146,GraniteShares 2x Long XNDU Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,XNDU
S000106147,GraniteShares 2x Short XNDU Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,XNDU
S000106150,GraniteShares 2x Long CBRS Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,CBRS
S000106151,GraniteShares 2x Short CBRS Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,CBRS
S000106223,Defiance Daily 2X Long Brazil ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,Brazil
S000106225,Defiance Daily 2X Long South Korea ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,South Korea
S000106226,Defiance Daily 2X Long Taiwan ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,Taiwan
S000106475,Defiance Daily Target 2X Long MRAM ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,MRAM
S000106576,T-REX 2X LONG AEHR DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,AEHR
S000106577,T-REX 2X LONG PENG DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,PENG
S000106578,T-REX 2X LONG PURR DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,PURR
S000106579,T-REX 2X LONG SHMD DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,SHMD
S000106580,T-REX 2X LONG TEAM DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,TEAM
S000106581,T-REX 2X LONG TTMI DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,TTMI
S000106582,T-REX 2X LONG VECO DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,VECO
S000106583,T-REX 2X LONG WOLF DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,WOLF
S000106584,T-REX 2X LONG AMSC DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,AMSC
S000106585,T-REX 2X LONG BB DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,BB
S000106586,T-REX 2X LONG FLEX DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,FLEX
S000106587,T-REX 2X LONG GRAB DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,GRAB
S000106588,T-REX 2X LONG LWLG DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,LWLG
S000106589,T-REX 2X LONG MXL DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,MXL
S000106590,T-REX 2X LONG NOK DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,NOK
S000106591,T-REX 2X LONG OSS DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,OSS
S000106601,Leverage Shares 2X Long Memory Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,Memory
S000106635,Leverage Shares 1X Short QNT Daily ETF,Themes ETF Trust,never_launched_or_no_filings,-1.0,daily,QNT
S000106636,Leverage Shares 2X Long QNT Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,QNT
S000106637,Leverage Shares 2X Short QNT Daily ETF,Themes ETF Trust,never_launched_or_no_filings,-2.0,daily,QNT
S000106718,Roundhill Daily Short Software ETF,Roundhill ETF Trust,never_launched_or_no_filings,-1.0,daily,Software
S000106720,Roundhill Daily 2X Short Software ETF,Roundhill ETF Trust,never_launched_or_no_filings,-2.0,daily,Software
S000106721,Roundhill Daily 2X Long Software ETF,Roundhill ETF Trust,never_launched_or_no_filings,2.0,daily,Software
S000106723,T-REX 2X INVERSE DRAM DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,-2.0,daily,DRAM
S000106776,ProShares Ultra AI Computing Power,PROSHARES TRUST,never_launched_or_no_filings,2.0,daily,AI Computing Power
S000106797,Defiance Daily Target 2X Long HQ ETF,Tidal Trust V,never_launched_or_no_filings,2.0,daily,HQ
S000106798,Defiance Daily Target 2X Long JBL ETF,Tidal Trust V,never_launched_or_no_filings,2.0,daily,JBL
S000106799,Defiance Daily Target 2X Long MXL ETF,Tidal Trust V,never_launched_or_no_filings,2.0,daily,MXL
S000106800,Defiance Daily Target 2X Long P ETF,Tidal Trust V,never_launched_or_no_filings,2.0,daily,P
S000106801,Defiance Daily Target 2X Long STM ETF,Tidal Trust V,never_launched_or_no_filings,2.0,daily,STM
S000106802,Defiance Daily Target 2X Long SYM ETF,Tidal Trust V,never_launched_or_no_filings,2.0,daily,SYM
S000106848,GraniteShares 2x Long MAIR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,MAIR
S000106849,GraniteShares 2x Long RVMD Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,RVMD
S000106850,GraniteShares 2x Long XE Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,XE
S000106853,GraniteShares 2x Long QNT Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,QNT
S000106854,GraniteShares 2x Short QNT Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-2.0,daily,QNT
S000107040,Defiance Pure Memory Daily 2X Strategy ETF,Tidal Trust V,never_launched_or_no_filings,2.0,daily,Memory Strategy
S000107173,REX -1x AI Compute Power ETF,REX ETF Trust,never_launched_or_no_filings,-1.0,unknown,AI Compute Power
S000107174,REX 2x AI Compute Power ETF,REX ETF Trust,never_launched_or_no_filings,2.0,unknown,AI Compute Power
S000107344,Direxion Daily ANET Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,ANET
S000107345,Direxion Daily CRWV Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,CRWV
S000107346,Direxion Daily GEV Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,GEV
S000107347,Direxion Daily LRCX Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,LRCX
S000107348,Direxion Daily NEM Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,NEM
S000107349,Direxion Daily SNDK Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,SNDK
S000107350,Direxion Daily WDC Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,WDC
S000107351,Direxion Daily DRAM Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,DRAM
S000107352,Direxion Daily CRWV Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,CRWV
S000107353,Direxion Daily GEV Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,GEV
S000107354,Direxion Daily LRCX Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,LRCX
S000107355,Direxion Daily NEM Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,NEM
S000107356,Direxion Daily SNDK Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,SNDK
S000107357,Direxion Daily WDC Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,WDC
S000107358,Direxion Daily DRAM Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,DRAM
S000107359,Direxion Daily ANET Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,ANET
S000107390,T-REX 2X LONG AMBQ DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,AMBQ
S000107391,T-REX 2X LONG BW DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,BW
S000107392,T-REX 2X LONG GFS DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,GFS
S000107393,T-REX 2X LONG INFY DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,INFY
S000107394,T-REX 2X LONG PSIX DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,PSIX
S000107395,T-REX 2X LONG PUMP DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,PUMP
S000107396,T-REX 2X LONG SEI DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,SEI
S000107397,T-REX 2X LONG SHAZ DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,SHAZ
S000107410,Leverage Shares 2X Long APP Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,APP
S000107411,Leverage Shares 2X Long OUST Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,OUST
S000107412,Leverage Shares 2X Long PURR Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,PURR
